question,filtered_answer
"어린이집 어디가 좋을까요? 23년5월생 남아인데,
8월 복직이어서 만0세반 지원했는데..
신학기 3월 입소로 덜컥 2개가 되어버렸어요.
단지내 어린이집이 0세반 증설인데, 아가가 돌이 되는 5월부터 보낼수 있다면 여기로 보내고 싶었는데, 원장선생님은 3월 신학기부터 증설하시고 싶은거 같아서 옆단지 어린이집이랑 고민중 이네요.
거리랑 응가처리 생각함 단지내 어린이집인데 주변 환경이랑 교육(?) 생각함 조금 고민되네요. 둘다 국공립에 만2세반까지만 있는 작은 어린이집이에요.
1. 도보 5분거리 옆단지 국공립 어린이집
19년에 개원했고 기존 경로당을 어린이집으로 변경했다고 해요.
2명 선생님이 5명 아기 돌봐주신다고 하고 필요시 보조 선생님이 투입된다고 합니다.
상담을 오후 5시에 해서 평소 모습은 볼수 없었어요.
- 장점
원장선생님 교육관이 확실하고, 특별활동은 없으나 자체적&시 지원으로 내부적으로 독서, 안전, 체험 활동 실시함.
먹을거에 진심이라고 본인이 말할 정도로 먹을거는 확실해보임. 원장선생님 교육관이 투철한만큼 베테랑처럼 보이고 직접 아기를 돌보는데 투입되는듯.
소단지 아파트여서 아늑하고 산책로와 놀이터가 아파트 단지 안에 있어서 주변환경이 깔끔함.
적당한 방에 5명이 한꺼번에 들어가서 원 자체는 좁으나 방안은 괜찮아보임.
입학금도 없고 필요경비 0원임.
- 단점
응가처리를 물티슈로 해주고 발진이 있을경우 물로 처리해준다고 함(우리 아가는 하루 기본 2번 정도 응가함ㅠ). 원장님이 철학이 있으신만큼 단호하신 면도 있어서 학부모 의견이 잘 반영될지 의문스러움.
2. 도보 3분 단지내 국공립어린이집
22년 개원했고 단지내 보내보신분 평은 괜찮은 편이었어요. 상담을 오전 11시쯤 했는데 아가들이랑 선생님들 모두 밝아보였어요.
- 장점
원장선생님이 부드러워보임. 학부모 의견 개진시 어느정도 수용 가능해보임.
단지내이고 역까지 가는 길이어서 복직후 등하원이 1 어린이집보다 편할거 같음.
응가 처리를 물로 해주신다고 함. 원 자체 시설이 신식인거 같음.
- 단점
원장선생님 복장만 봐도 선생님이 아니라 사장님 같음. 상담시 교육적인 철학은 들을 수 없었음. 아마도 진짜 보육 중심일듯.
필요경비는 행사비 연 8만5천원 정도이고 만2세반부터 월 8만원 정도 특별활동이 있다고 함.
원래 0세반이 하나이고 2세반이 두개였는데, 0세반 수요가 더 많아서 2세반을 하나로 줄이고 0세반 증설한다고 함. 그래서 기존 0세반 방에 우리 아가처럼 개월수 어린 아가들을 신규반으로 배정한다고 했는데 매우 협소해보임ㅜㅜ 1~4월생 아가들은 좀 더 큰 옆방에 한반으로 배정한다고 함.
단지가 주상복합이어서 산책할데가 마땅치 않아보여 걱정됨. 어린이집 바로 앞에 야채 가게에서 호객행위를 해서 주변환경이 깔끔하지 않음.",1번이요. 애기들 크면 산책할곳이나 놀이터 중요하죠. 원장님 말로는 길건너서 아파트단지쪽으로 산책 간다는데 아무래도 단지내인거랑 차이가 있겠죠? 그래서 그런가 만2세반이 모집이 잘 안되나봐요. 그쵸 만2세만되도 애들 무지 활동량 많아져요. 날 좋을땐 무조건 나가서 놀 수 있는 환경이 좋아요. 글구 아무래도 이동할때 단지 안이 안
"안자는 아기 9개월 남아입니다
밤에 6-7번깨고 일주일에 2-3번은 새벽에 일어나서 1-2시간 놀다자고.. 진짜 미치겠어요 하루이틀이어야지 태어날깨부터 이렇게 안자니 요즘 너무 우울하네요
진짜 눈물 ㄸㄹㄹ 흐르고.. 뭐할 의욕도 없고
낮에는 하루 2-3타임 자고 총 3시간정도 자네요
밤에 잘 안자니 낮에 쫌 자는것 같은데 그렇다고 낮에 안재운다고 밤에 잘 자는것도 아니네요
혹시 저같은 아이있겠지요… 언제쯤 좋아질까요?
좋아져야할텐데..",마그네슘 먹여보셨나요? 저희아기도 통잠안자서 9개월부터 차일드라이프꺼 먹이니 잘자요
"4개월 아기 뒤집기 이제 138일 된 여아이구 뒤집기는 117일에 시작해서 지금은 양쪽 뒤집기 가능하고 되집기는 못하는데 낮잠 밤잠 모두 머미쿨쿨로 눌러준 상태고 재우고 있습니다
뒤집기 시작하면 머미쿨쿨 이불 모두 빼고 재워야한다고 해서 계속 시도중인데 낮잠은 30분 정도, 밤잠은 2시간정도 지켜보고 다시 되집어 주고 반복하고 있습니다
뒤집기 한 상태에서 절대 잠에 들지 못하고 머미쿨쿨로 눌러줘야만 잠드는데 다들 어떻게 졸업했는지 궁금합니다 ㅠㅠ","저희 아기같은 경우는 남자애라 그런지 4-5개월쯤 다 발로 차버렸던 거 같아요....ㅎ.ㅠ
그러면서 자연스레 졸업(?) 하게됐어요...ㅋㅋㅋ
잠들땐 최대한 버틸수 있는 날까지 (윗댓처럼... 발로차서 소용없는날까지..)온갖 배개로 눌러주고... 잠들면 싹다 빼줬어요
그리고 낮에 놀때 뒤집으면 옆으로 고개 숙이고 눕는거 계속 알"
"ㅎ..낮잠 5시간만에 재웠어요... 낼모레 10갤인데
낮잠이 벌써 한번으로 주나요..?
ㅎㅎㅎㅎㅎㄹ 죽겠네여
안자겠다고 난리
잠온다고 난리
근데 안잔다고 난리
안아줘도 놔라고 난리
놓으면 안으라고 난리
눕혀놓음 앉는자세하다가 힘들다고 울고불고난리
ㅠㅠㅠㅠ애미도 울고싶네요",아가도 안자고싶을 때가 있나봐요... ㅠㅠㅠㅠ
"하.. 지옥의 뒤집기.. 이제 돌 다되어가는데 갑자기 밤마다 자면서 뒤집고 울고, 앉아서 울고 난리가 났어요.
처음에 뒤집기 시작할 때.. 허그* 바디필로우 사서 너무 잘 썼는데
지금은 이제 아이가 크고 힘이 쎄져서 바디필로우를 탈출하고(?) 자다말고 울고 불고 난리입니다.
잠 못잔지 벌써 2주 되어가는듯요 ㅠㅠ
다크써클도 내려오고, 자다말고 이젠 헛웃음이 나요 ㅎㅎㅎㅎ
휴.. 어찌해야 하는지........",시간이 답인 거 같아요 참 신기한게 깨어있을 때는 잘 되집으면서도 잘 때는 안 되집고 울더라구요
"106일아가 230ml 수유하는데 젖꼭지 단계업해야할까요? 230ml 쭉쭉 먹기시작한지 어제부터라,,
허겁지겁 먹기 시작할때 빨리 안나온다고 울기도하고
먹다 자기도하고
먹는시간 재보면
빠르면 15~18분
보통은 20분 넘거든요?
그럼 젖꼭지 사이즈 업해야하는지요..?
현재 더블하트 M쓰고 있습니다. L로 바꿀까 생각중이여요..
백일전에는 230 주면 좀 게워내기도 했는데
어제부턴가는 안게워내더라구요
하루총량 1200정도 먹어요
댓글 감사합니다
일단 L 사봤어요
안맞으면 언젠간 쓰겠죠 하하하",일단 L로 올려줘보세요 15분 이상 오래 걸리면 사이즈업이요.
"4개월 잠을 안 자요ㅜㅜ 낮잠은 총 2-3시간밖에 안 나오고
최근엔 밤에도 1시간반-2시간마다 깹니다
먹는 것도 아닌데 자꾸 깨서 우니
신생아때보다 힘든 기분이네요ㅜㅜ
원더윅스일까유
얼마나 가는건가요ㅜㅜ","마의 4개월 힘들었던 기억 아직도 납니다 즤희아기는 딱 5갤 중반쯤부터 다시 잘자는 아기러 돌아왔었어요 시간이약입니다 좀만 버티세요 좀비처럼 죽겠다 싶을때 딱 잘 자주더라구요
저도 115일인데 비슷해요 …. 잘 자던 낮잠도 잘 못자구 밤잠은 말할 것도 없네요 발작하듯 깨서 울고불고 오늘 밤두 힘내세요"
"혹시 자주먹는아이 있을까요? 이제 44일된 아기인데요
조금씩 자주먹어서 미치겠어요
거의 1시간~2시간텀으로 조금씩 나눠서 먹어요 ㅠ
그래서인지 아기가 잠을 푹 자질 못해요..ㅠ
혹시 저처럼 경험하신분 계신가요?
이텀을 계속 해야할지... 방법을 잘 모르겠어요 ㅠ",['44일이면 원래 2시간 텀으로 먹지 않나요...? 조금씩이라고 하셨는데 한 번 먹을때 얼마나 먹나요 길면 2시간이구요 짧으면 1시간에 2번먹을때도있어요 한번먹을때마다 평균적으로 40ml씩 먹고 자주 깨요 2시간에 100 정도는 먹나용? 그럼 크게 문제될건 없어보이는데 2시간에 40이면 많이 적게 먹기는 하네요 한번에 100먹고 조금이라도 더
"아동수당 적금 추천해주세요 23년에 태어난 아기인데 아빠 엄마가 게을러서 새마을금고 깡총 적금 신청을 못했네요 ㅠ
아동수당도 지금 아빠 계좌로 받고 있어서
아기 첫 통장을 만들어서 아동수당도 이쪽으로 받고 적금도 들어주려고 하는데 괜찮은 상품이 있을까요???
첫 아이이고 다자녀 계획은 아직 없습니다 ㅎㅎ","아동수당은 만 8세까지 나오니까 7년납 단기납 종신으로 환급율 높은 거 가입했습니다. 요즘은 KB라던데 어디인가요? 전에는 우리가 더 환급률이 좋았다던데. 저도 7년납 단기납 종신으로 했어요. 저번달까지 농협손보 환급률 133프로였는데, 지금은 환급률이 다 내려갔다고 해요. 신한은 135프로로 젤 높았어요! 아기 앞으로 종신도 가"
"11개월 아기 재채기+콧물 보이면 바로 병원 가야하죠..? ㅠㅠ 새벽부터 칭칭대는게 심하다 했는데 콧물이….
열은 아직 없긴한데… 바로 병원 가는게 맛겠죠…?",노란콧물 아니면 열 안 나면 지켜보세요 그정도면 가봤자 대증요법 정도만 처방해주셔서 굳이
"겨울철이라 건조해서 각질일까요? 미국 거주중이고 수돗물이 석회수에요
미국 넘어온지 두달 지나가고
요즘들어 아기 몸에 각질이 일어나요..
붉거나 하는건 전혀 없고 마치 때를 밀어주고 싶게 만드는..?
사진 첨부합니다..
조리원 퇴소 후 쭉 몽디에스 라인으로 쓰고 있구요
로션,오일,크림,밤 등 보습 완전 꼼꼼히 하는데도 이러네요
팔뚝만 그러더니 허벅지 뒷쪽도 그래서
통목욕 시킬때 오일 풀어서 헹궈주니 며칠뒤에 괜찮아졌는데
그만두니 또 생기네요
엊그제 발견 했는데 옆구리도 그래요..
어떻게 해주면 좋을까요? 손톱으로 살살 긁으니 각질이
떨어져요🥲
비판텐 발라줄까요?
온도는 22~24도, 습도는 50~60 늘 유지중입니다","보습이 제일 중요한데, 오일과 크림을 꼼꼼히 발라주고 통목욕 시에는 네츄레메디 수딩스파나 통잠스파를 사용하면 촉촉하고 효과가 좋을 것 같아요. 미국에서 한국 제품을 구하기 어려우시다면 보습을 잘 해주는 제품을 찾아 사용해보세요.목욕은 짧게 하고, 미지근한 물로 통목욕을 해주세요. 스파라인을 사용하면 건조함이 덜할 것입니다."
"아기 의자 언제부터 아기 의자는 몇개월 정도부터 들이면 좋을까요?
뒹굴러가 확실히 많이들 선호하던데 추천하시는 의자가 있으신지도 궁금해요","아기 의자는 보통 4~6개월 정도부터 사용하기 시작하는 것이 좋습니다. 아기가 뒹굴거리는 것을 즐기기 시작하면 의자를 활용할 수 있습니다. 추천하는 의자로는 브랜드나 모델에 따라 다르지만, 안전하고 편안한 디자인의 제품을 선택하는 것이 좋습니다."
"연년생 예정..3월에 14갤 첫째 얼집 괜찮을까요? 원래 계획은 제가 올해 후반기에 복직하려고
미리 대기걸어서 3월에 입소 확정됐어요.
그런데 갑자기 들째가 생겨서ㅠㅠ
휴직을 연장한 후에 출산휴가, 육아휴직을 내년까지 쓸 예정이에요.
이렇게 되니 저는 육아로 쉬는 중인데도
애기는 어린이집에 보내게 되었는데
보내는게 맞을지 계속 고민되네요.
사실 임신을 하고 아기 보는게 벌써 체력적으로 힘들어서
만삭인 상태로 육아하는게 엄두가 안나요ㅠㅠ
그래서 저는 짧게라도 보내다가 나중에 만삭되면
풀타임으로 보낼까 싶기도 한데,
친정엄마가 아기 아직 어린데 너도 쉬면 보는게 낫지않겠냐구..
남편은 그냥 보내라고 하고 시댁에서도 전혀 뭐라고 안하시는데
제 맘도 좀 미안하고.. 엄마도 그러시니 계속 걸리네요ㅠㅠ
연년생 육아하신 분들은 어찌 다 해내신건가요ㅠㅠㅠㅠ",['보내는게 답이겠죠ㅠㅠ 맘이 안좋은데 그래도 보내야겠어요…']
"어린이집 중간입소 괜찮을까요?ㅠㅠ 23년 3월생 아이를 두고 있는데요
내년 6월에 복직이어서 어린이집을 보내려 하거든요
문제는 복직과 함께 이사도 예정이라 3월부터 어린이집 미리 보낼 수가 없어서
중간입소를 해야할 것 같은데.. 맞벌이 부부라 풀타임으로 맡겨야하고,
5월쯤 보낸다고 가정하면 14개월정도 쯤 보내게 되는거네요.
아이가 잘 적응할 수 있을까요?ㅠㅠ",중간입소는 상관없는데 인기있는 어린이집은 중간입소가 어려울거에요 중간입소가 티오가 없으면 아예 못보낼수도있어서 잘알아보세요~
"12개월 아가 어린이집 12개월 아가 어린이집 보내면 어떨까요?
아이가 적응 할지 걱정이네요ㅜ
어린이집 가는 아가들은 감기나 감염병 자주 걸린다는데 어떤가요ㅜㅠ",['10개월부터 보냈고 아주씩씩하게 잘 다니고 있습니다:)']
"3개월된 아기 이번주가 100일이예여
근데 애가 아직 손으로 잡는거 안해요 흥미도 없어보이고..
오볼을 줘도 가반있어요
그래서 얼굴에 대고 빙빙 돌려보기도 하고 흥미를 끌어올려봐도 손으로 잡을 생각 1도 없어보여요 ...
손가락으로 하는건 공손자세 즉 지손 지가 잡고 .. 주먹고기 만 해요 ...
요즘들어 손으로 자꾸 옷을 배꼽보이게 위로 올리고
남자아인데 소근육 발달이 늦는거같아서 걱정이 좀 되긴 하네요 ...","아직 넘 일러용 4개월때부터 슬 잡을거에요 걱정마세요 ㅎㅎㅎ
감사해요 !! 4개월....!!!!
지금은 한참 주먹고기 먹을때죠
아이는 잘 크는데 엄마가 너무 조급한거 같아요~
그런가바요 제가 조급함이 좀만더 릴렉스 해야겠어요
저희애도 아직 잡는건 잘못해요~ 그래서 요즘엔 손빨고 노는데 치발기 잡는걸로 줬더니 자꾸"
12개월 아가 몸무게 12개월 된 아가들 몸무게가 몇인가요?,12개월 아가 몸무게는 보통 9~10kg 정도입니다.
"육아휴직 중 연말정산 너무 기본적인 걸 모르는가 싶은데ㅠㅜ 연말정산 자료를 회사에 냈는데요~
만약에 추가로 받게되면 예전엔 월급에 포함되어 나왔는데 휴직 중에는 어디서 그 돈을 받는건가요?
또한 뱉어내게되면 월급에서 깎여 나왔는데 어느 돈에서 깎이는 건가요?ㅠㅠ","회사에서 받는거고 뱉어내야하는거면 휴직중에 회사에 이체하거나, 복직 후 급여에서 정산되지 않을까요?? 추가하면 연말정산하면 그에따른 전체적인 소득세를 회사에서 먼저 납부하고, 근로자마다 정산된 금액을 월급여에서 공제하거나, 추가 지급하거든요. 받는건 월급계좌로 받았어요! 의료비가 많아서인지 돌려받긴 했는데.. 걍 급여처럼 나왔어요. 휴직급여 안받"
아기 변 상태좀 봐주세요(사진주의) 이마트 압타밀 먹고있고 4일째 묽은변을 하루에 한번씩 싸는데 괜찮은걸까요,묽은변 1회정도는 괜찮아요 연달아서 계속 보거나 하루5회 이상 먹는 족족 싸거나 토를 같이하거나 묽은변보고 컨디션이 쳐진다거나 하지 않으면 정상으로 보더라고요. 저희 아기가 어린 개월수에 한때 묽은변을 자주봐서 병원진료도 여러번 봤는데 장소리 듣고 다 정상이라고 하더라구요! 저희 아기는 먹을때마다 쌌어요 ㅠ. 지켜보시면 좋아질수
밤에 안새는 기저귀 추천해주세요 맥스드라이 쓰고 있는데 통잠자고나면 새서ㅠㅠ 추천해주실만한 기저귀 있을까요?,펨퍼스 통잠팬티요
"9개월 아가 침독 원래 이런가요? 이제 9개월 아가인데
요즘 침을 유독 힐려서 입가가 빨갛네요ㅠ
한창 이런 시기인가요?",['침독은 입주변으로 붉게 오돌토돌올라오더라구요 네 피부에 침이 묻음 침독이 생겨요 침 흐를때마다 자주 닦아주고 베비니아 스틱밤 수시로 발라보세요 이거 침독에 유명한데 진짜 효과 좋아요 아랫니 나고 한참 안 그러다가 윗니 날때 되니까 갑자기 심해진 것 같아요 이유식 먹기도 해서 더 심해진 걱 같기도 하고요 저는 닦고 로션만 발라줬는데 더 열심
"매트 위에 천 같은 거 까시나요? 매트가 좀 차가운 거 같아서요ㅠ 천이나 아니면 다른 거 까시는지 궁금합니다!
좋은 거 있으면 추천 부탁드려요 :)",매트 위에 침대 매트를 깔았어요.
"유아매트 안쓰는 분도 있나요? 매트 없이 출산하구 120여일까지 애기 키웠어요.
그동안 역방쿠나 침대, 바닥에 이불깔고서 눕혀놨었어요.
근데 이제 쿠션 탈출하면서 맨바닥에 애가 나올라 하더라구여 ㅋㅋㅋ뒤집기를 아직 못하는데 침대에서 하면 불편할거같아요.
애기 크면서 계속 매트 안까는 집도 있나요?
층간소음도 그렇고, 애기 뒤집고 기고 서면서 머리 쿵 할 거 같아요.
제가 본 인스타 인플루언서는 비슷한 개월수 아기네 집인데 아직 매트가 없길래,, 다른집은 어떤가 궁금했어요.",아마 접이식매트 사용할거에요. 매트 없으면 애기 크게 다쳐요. 나중에 후회하지 말고 꼭 사세요.
